Article;Brand;Width;Height;Speed;Rim;Loadindex;Pattern;Spec;PR/RF;Demo;Dot;Extra;Quality;Vehicle;Stock;Price;Discount;EAN;IPCODE;Fuel;Wet;Noise;Decibel;C Class;URL_Pattern;Per parcel;RFT;Eprel_code;Eprel_RR;Eprel_Wet;Eprel_Noise;Eprel_decibel;Eprel_severe_snow;Eprel_Ice_Tyre
IM346;IMPERIAL ZO;165;65;TR;14;79T;ECODRIVER4;;;;;;Summer;Passenger car;50;32.03;0;"5420068626946";IM346;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;517463;D;C;B;70;0;0
IM355;IMPERIAL ZO;175;60;VR;15;81V;ECODRIVER4;;;;;;Summer;Passenger car;50;35.65;0;"5420068627035";IM355;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;517471;D;C;B;70;0;0
IM356;IMPERIAL ZO;205;60;HR;15;91H;ECODRIVER5;;;;;;Summer;Passenger car;50;39.38;0;"5420068627042";IM356;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517472;C;B;B;70;0;0
IM357;IMPERIAL ZO;205;60;VR;15;91V;ECODRIVER5;;;;;;Summer;Passenger car;31;39.85;0;"5420068627059";IM357;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517473;C;B;B;70;0;0
IM358;IMPERIAL ZO;225;60;HR;16;98H;ECODRIVER5;;;;;;Summer;Passenger car;50;45.68;0;"5420068627066";IM358;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517474;C;B;B;70;0;0
IM360;IMPERIAL ZO;225;60;VR;16;102V;ECODRIVER5;;XL;;;;Summer;Passenger car;50;46.46;0;"5420068627080";IM360;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517476;C;B;B;70;0;0
IM366;IMPERIAL ZO;195;50;HR;16;84H;ECODRIVER5;;;;;;Summer;Passenger car;50;38.80;0;"5420068627141";IM366;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517482;C;B;B;70;0;0
IM368;IMPERIAL ZO;205;50;VR;16;87V;ECODRIVER5;;;;;;Summer;Passenger car;50;41.21;0;"5420068627165";IM368;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517484;C;B;B;70;0;0
IM374;IMPERIAL ZO;245;40;ZR;19;98Y;ECOSPORT2;;XL;;;;Summer;Passenger car;50;55.13;0;"5420068627226";IM374;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517490;C;B;B;71;0;0
IM375;IMPERIAL ZO;215;35;ZR;18;84W;ECOSPORT2;;XL;;;;Summer;Passenger car;45;40.90;0;"5420068627233";IM375;E;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517491;D;B;B;71;0;0
IM380;IMPERIAL ZO;235;55;ZR;17;103W;ECOSPORT2;;XL;;;;Summer;Passenger car;50;51.19;0;"5420068627288";IM380;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517495;C;B;B;71;0;0
IM381;IMPERIAL ZO;205;50;WR;16;91W;ECODRIVER5;;XL;;;;Summer;Passenger car;50;41.95;0;"5420068627295";IM381;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517496;C;B;B;70;0;0
IM384;IMPERIAL ZO;245;45;ZR;17;99W;ECOSPORT2;;XL;;;;Summer;Passenger car;50;48.25;0;"5420068627325";IM384;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517499;C;B;B;71;0;0
IM385;IMPERIAL ZO;245;45;ZR;18;100Y;ECOSPORT2;;XL;;;;Summer;Passenger car;41;50.93;0;"5420068627332";IM385;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517500;C;B;B;71;0;0
IM386;IMPERIAL ZO;255;45;ZR;18;103Y;ECOSPORT2;;XL;;;;Summer;Passenger car;41;59.84;0;"5420068627349";IM386;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;1;0;517501;C;B;B;71;0;0
IM387;IMPERIAL ZO;245;45;ZR;19;102Y;ECOSPORT2;;XL;;;;Summer;Passenger car;47;56.65;0;"5420068627356";IM387;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517502;C;B;B;71;0;0
IM388;IMPERIAL ZO;245;40;ZR;17;95W;ECOSPORT2;;XL;;;;Summer;Passenger car;50;47.78;0;"5420068627363";IM388;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517503;C;B;B;71;0;0
IM389;IMPERIAL ZO;265;35;ZR;18;97Y;ECOSPORT2;;XL;;;;Summer;Passenger car;29;56.43;0;"5420068627370";IM389;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;1;0;517504;C;B;B;71;0;0
IM405;IMPERIAL ZO;255;40;ZR;19;100Y;ECOSPORT2;;XL;;;;Summer;Passenger car;50;58.01;0;"5420068628971";IM405;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517515;C;B;B;71;0;0
IM408;IMPERIAL ZO;195;60;VR;16;89V;ECODRIVER5;;;;;;Summer;Passenger car;50;39.85;0;"5420068629183";IM408;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517518;C;B;B;70;0;0
IM409;IMPERIAL ZO;165;55;HR;14;72H;ECODRIVER4;;;;;;Summer;Passenger car;50;33.34;0;"5420068629190";IM409;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;517519;D;C;B;70;0;0
IM410;IMPERIAL ZO;165;55;HR;15;75H;ECODRIVER4;;;;;;Summer;Passenger car;30;34.39;0;"5420068629206";IM410;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;517520;D;C;B;70;0;0
IM412;IMPERIAL ZO;165;50;VR;16;75V;ECODRIVER5;;;;;;Summer;Passenger car;28;40.69;0;"5420068629220";IM412;C;B;2;70;C1;https://extras.tyre-energy.de/pic_13100g.jpg;2;0;517522;C;B;B;70;0;0
IM414;IMPERIAL ZO;245;50;WR;18;104W;ECOSPORT2;;XL;;;;Summer;Passenger car;50;53.81;0;"5420068629244";IM414;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;517524;C;B;B;71;0;0
IM431;IMPERIAL ZO;265;70;HR;16;112H;ECOSPORT SUV;;;;;;Summer;Jeep / 4x4;50;67.98;0;"5420068629411";IM431;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;517535;C;C;B;72;0;0
IM432;IMPERIAL ZO;275;70;HR;16;114H;ECOSPORT SUV;;;;;;Summer;Jeep / 4x4;50;68.45;0;"5420068629428";IM432;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;517536;C;C;B;72;0;0
IM433;IMPERIAL ZO;265;65;HR;17;112H;ECOSPORT SUV;;;;;;Summer;Jeep / 4x4;50;67.71;0;"5420068629435";IM433;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;517537;C;C;B;72;0;0
IM441;IMPERIAL ZO;225;65;VR;17;102V;ECOSPORT SUV;;;;;;Summer;Jeep / 4x4;50;51.71;0;"5420068629657";IM441;C;C;2;71;C1;https://extras.tyre-energy.de/pic_13165g.jpg;2;0;517540;C;C;B;71;0;0
IM442;IMPERIAL ZO;245;35;YR;21;96Y;ECOSPORT SUV;;XL;;;;Summer;Jeep / 4x4;34;74.28;0;"5420068629664";IM442;C;C;2;71;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;519939;C;C;B;71;0;0
IM445;IMPERIAL ZO;265;50;WR;19;110W;ECOSPORT SUV;;XL;;;;Summer;Jeep / 4x4;49;68.45;0;"5420068629695";IM445;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;517544;C;C;B;72;0;0
IM452;IMPERIAL ZO;175;80;TR;14;88T;ECODRIVER4;;;;;;Summer;Passenger car;50;36.70;0;"5420068629763";IM452;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;641833;D;C;B;70;0;0
IM453;IMPERIAL ZO;195;70;TR;15;97T;ECODRIVER4;;XL;;;;Summer;Passenger car;50;43.00;0;"5420068629770";IM453;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;641834;D;C;B;70;0;0
IM456;IMPERIAL ZO;175;60;HR;16;86H;ECODRIVER4;;XL;;;;Summer;Passenger car;50;40.90;0;"5420068629800";IM456;E;C;2;70;C1;https://extras.tyre-energy.de/pic_13101g.jpg;2;0;641838;D;C;B;70;0;0
IM459;IMPERIAL ZO;195;40;WR;17;81W;ECOSPORT2;;XL;;;;Summer;Passenger car;50;40.43;0;"5420068629831";IM459;E;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;641841;D;B;B;71;0;0
IM461;IMPERIAL ZO;225;35;YR;18;87Y;ECOSPORT2;;XL;;;;Summer;Passenger car;39;45.68;0;"5420068629855";IM461;C;B;2;71;C1;https://extras.tyre-energy.de/pic_10167g.jpg;2;0;641843;C;B;B;71;0;0
IM467;IMPERIAL ZO;265;50;WR;20;111W;ECOSPORT SUV;;XL;;;;Summer;Jeep / 4x4;26;71.13;0;"5420068629916";IM467;;;;0;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;519941;C;C;B;72;0;0
IM474;IMPERIAL ZO;275;40;YR;20;106Y;ECOSPORT SUV;;XL;;;;Summer;Jeep / 4x4;50;67.40;0;"5420068629985";IM474;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;519946;C;C;B;72;0;0
IM478;IMPERIAL ZO;265;40;YR;22;106Y;ECOSPORT SUV;;XL;;;;Summer;Jeep / 4x4;50;70.55;0;"5420068633494";IM478;;;;0;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;519949;C;C;B;72;0;0
IM481;IMPERIAL ZO;315;35;YR;21;111Y;ECOSPORT SUV;;XL;;;;Summer;Jeep / 4x4;50;84.20;0;"5420068633524";IM481;;;;0;C1;https://extras.tyre-energy.de/pic_13165g.jpg;1;0;519952;C;C;A;72;0;0
IM611;IMPERIAL ZO;235;65;R;16;115/113R;ECOVAN2;;8PR;;;;Summer;Light Truck;50;61.41;0;"5420068621101";IM611;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;1;0;517571;D;C;B;72;0;0
IM621;IMPERIAL ZO;205;80;SR;16;104S;RF07;;XL;;;;Summer;Jeep / 4x4;50;49.88;0;"5420068621132";IM621;C;E;2;70;C1;https://extras.tyre-energy.de/pic_10173g.jpg;2;0;517573;C;D;B;70;0;0
IM627;IMPERIAL ZO;185;75;R;16;104/102R;ECOVAN2;;;;;;Summer;Light Truck;50;46.15;0;"5420068620975";IM627;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;2;0;517574;D;C;B;72;0;0
IM628;IMPERIAL ZO;195;60;R;16;99/97H;ECOVAN2;;6PR;;;;Summer;Light Truck;50;47.78;0;"5420068621118";IM628;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;2;0;517575;D;C;B;72;0;0
IM639;IMPERIAL ZO;235;50;WR;18;97W;ECOSPORT;;;;;;Summer;Passenger car;50;55.65;0;"5420068620692";IM639;C;C;2;71;C1;https://extras.tyre-energy.de/pic_10166g.jpg;2;0;517576;C;C;B;71;0;0
IM693;IMPERIAL ZO;205;75;R;16;110/108R;ECOVAN2;;8PR;;;;Summer;Light Truck;50;51.98;0;"5420068620999";IM693;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;2;0;517580;D;C;B;72;0;0
IM694;IMPERIAL ZO;195;70;R;15;104/102R;ECOVAN2;;8PR;;;;Summer;Light Truck;50;46.73;0;"5420068621019";IM694;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;2;0;517581;D;C;B;72;0;0
IM696;IMPERIAL ZO;215;70;R;15;109/107R;ECOVAN2;;8PR;;;;Summer;Light Truck;50;50.93;0;"5420068621033";IM696;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;2;0;517583;D;C;B;72;0;0
IM701;IMPERIAL ZO;215;40;WR;16;86W;ECOSPORT;;XL;;;;Summer;Passenger car;50;40.16;0;"5420068622283";IM701;E;C;2;71;C1;https://extras.tyre-energy.de/pic_10166g.jpg;2;0;517585;D;C;B;71;0;0
IM756;IMPERIAL ZO;175;50;VR;16;77V;ECODRIVER3;;;;;;Summer;Passenger car;28;38.59;0;"5420068623181";IM756;E;E;2;70;C1;https://extras.tyre-energy.de/pic_10165g.jpg;2;0;517591;D;D;B;70;0;0
IM761;IMPERIAL ZO;165;70;R;14;89/87R;ECODRIVER2;;6PR;;;;Summer;Light Truck;50;35.44;0;"5420068624959";IM761;E;E;2;72;C2;https://extras.tyre-energy.de/pic_10164g.jpg;2;0;517592;D;D;B;72;0;0
IM819;IMPERIAL ZO;175;75;R;16;101/99R;ECOVAN2;;;;;;Summer;Light Truck;25;46.15;0;"5420068620968";IM819;E;C;2;72;C2;https://extras.tyre-energy.de/pic_10171g.jpg;2;0;517594;D;C;B;72;0;0
IN109;IMPERIAL WI;225;60;HR;17;99H;SNOWDRAGON3;;;;;;Winter;Jeep / 4x4;50;57.70;0;"5420068622184";IN109;C;C;2;72;C1;https://extras.tyre-energy.de/pic_7009g.jpg;2;0;547165;C;C;B;72;1;0
IN110;IMPERIAL WI;235;60;HR;17;102H;SNOWDRAGON3;;;;;;Winter;Jeep / 4x4;44;57.70;0;"5420068622191";IN110;C;C;2;72;C1;https://extras.tyre-energy.de/pic_7009g.jpg;2;0;547166;C;C;B;72;1;0
IN111;IMPERIAL WI;235;55;VR;19;105V;SNOWDRAGON3;;XL;;;;Winter;Jeep / 4x4;32;66.15;0;"5420068622207";IN111;C;C;2;72;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547167;C;C;B;72;1;0
IN113;IMPERIAL WI;205;55;VR;17;95V;SNOWDRAGON3;;XL;;;;Winter;Passenger car;50;47.78;0;"5420068622306";IN113;C;C;2;72;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547168;C;C;B;72;1;0
IN114;IMPERIAL WI;235;55;VR;17;103V;SNOWDRAGON3;;XL;;;;Winter;Passenger car;50;53.03;0;"5420068622313";IN114;C;C;2;72;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547169;C;C;B;72;1;0
IN115;IMPERIAL WI;245;45;VR;17;99V;SNOWDRAGON3;;XL;;;;Winter;Passenger car;50;52.45;0;"5420068622320";IN115;C;C;2;72;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547170;C;C;B;72;1;0
IN117;IMPERIAL WI;215;60;R;16;103/101R;SNOWDRAGON2;;6PR;;;;Winter;Light Truck;39;56.18;0;"5420068622344";IN117;E;E;2;73;C2;https://extras.tyre-energy.de/pic_8514g.jpg;2;0;;;;;0;1;0
IN171;IMPERIAL WI;205;50;HR;16;91H;SNOWDRAGON 3;;XL;;;;Winter;Passenger car;36;46.15;0;"5420068622894";IN171;C;C;2;72;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547175;C;C;B;72;1;0
IN172;IMPERIAL WI;235;50;VR;18;101V;SNOWDRAGON 3;;XL;;;;Winter;Passenger car;50;57.75;0;"5420068622900";IN172;C;C;2;72;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547176;C;C;B;72;1;0
IN174;IMPERIAL WI;155;0;R;12;88/86Q;IR1;;8PR;;;;Winter;Light Truck;29;35.18;0;"5420068622924";IN174;E;E;2;72;C2;https://extras.tyre-energy.de/pic_11890g.jpg;2;0;547178;D;D;B;72;1;0
IN179;IMPERIAL WI;215;70;HR;16;100H;SNOWDRAGON SUV;;;;;;Winter;Jeep / 4x4;50;52.45;0;"5420068622979";IN179;C;C;2;72;C1;https://extras.tyre-energy.de/pic_11887g.jpg;2;0;547182;C;C;B;72;1;0
IN183;IMPERIAL WI;235;65;HR;17;108H;SNOWDRAGON SUV;;XL;;;;Winter;Jeep / 4x4;50;64.25;0;"5420068623013";IN183;C;C;2;72;C1;https://extras.tyre-energy.de/pic_11887g.jpg;1;0;547186;C;C;B;72;1;0
IN212;IMPERIAL WI;175;70;R;14;95/93T;SNOWDRAGON2;;6PR;;;;Winter;Light Truck;50;39.85;0;"5420068623921";IN212;E;E;2;73;C2;https://extras.tyre-energy.de/pic_8514g.jpg;2;0;;;;;0;1;0
IN214;IMPERIAL WI;135;70;TR;15;70T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;35.18;0;"5420068624003";IN214;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547196;D;C;B;70;1;0
IN215;IMPERIAL WI;195;70;TR;15;97T;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;45;45.10;0;"5420068624010";IN215;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547197;C;C;B;70;1;0
IN216;IMPERIAL WI;215;70;TR;15;98T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;48.25;0;"5420068624027";IN216;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547198;C;C;B;70;1;0
IN217;IMPERIAL WI;215;65;HR;15;96H;SNOWDRAGON HP;;;;;;Winter;Passenger car;31;46.73;0;"5420068624034";IN217;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547199;C;C;B;70;1;0
IN219;IMPERIAL WI;195;60;HR;16;89H;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;44.63;0;"5420068624058";IN219;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547201;D;C;B;70;1;0
IN220;IMPERIAL WI;185;55;TR;14;80T;SNOWDRAGON HP;;;;;;Winter;Passenger car;30;37.75;0;"5420068624065";IN220;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547202;D;C;B;70;1;0
IN221;IMPERIAL WI;175;55;TR;15;77T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;38.33;0;"5420068624072";IN221;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547203;D;C;B;70;1;0
IN226;IMPERIAL WI;255;40;VR;19;100V;SNOWDRAGON3;;XL;;;;Winter;Passenger car;49;62.95;0;"5420068624126";IN226;C;C;2;71;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547208;C;C;B;71;1;0
IN228;IMPERIAL WI;175;0;R;14;99/98R;SNOWDRAGON2;;;;;;Winter;Light Truck;43;45.10;0;"5420068624140";IN228;E;E;2;73;C2;https://extras.tyre-energy.de/pic_8514g.jpg;2;0;;;;;0;1;0
IN230;IMPERIAL WI;255;60;HR;17;106H;SNOWDRAGON SUV;;;;;;Winter;Jeep / 4x4;47;66.35;0;"5420068624164";IN230;C;C;2;72;C1;https://extras.tyre-energy.de/pic_11887g.jpg;1;0;547210;C;C;B;72;1;0
IN231;IMPERIAL WI;145;80;TR;13;75T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;31.45;0;"5420068624171";IN231;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547211;D;C;B;70;1;0
IN236;IMPERIAL WI;165;70;TR;13;79T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;32.03;0;"5420068624225";IN236;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547216;D;C;B;70;1;0
IN240;IMPERIAL WI;175;70;TR;14;84T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;35.18;0;"5420068624263";IN240;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547220;D;C;B;70;1;0
IN241;IMPERIAL WI;175;70;TR;14;88T;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;35.70;0;"5420068624270";IN241;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547221;D;C;B;70;1;0
IN242;IMPERIAL WI;185;70;TR;14;88T;SNOWDRAGON HP;;;;;;Winter;Passenger car;35;37.75;0;"5420068624287";IN242;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547222;D;C;B;70;1;0
IN247;IMPERIAL WI;165;65;TR;14;79T;SNOWDRAGON HP;;;;;;Winter;Passenger car;37;33.60;0;"5420068624331";IN247;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547228;D;C;B;70;1;0
IN248;IMPERIAL WI;175;65;TR;14;82T;SNOWDRAGON HP;;;;;;Winter;Passenger car;49;34.60;0;"5420068624348";IN248;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547229;D;C;B;70;1;0
IN249;IMPERIAL WI;175;65;TR;14;86T;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;27;34.91;0;"5420068624355";IN249;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547230;D;C;B;70;1;0
IN250;IMPERIAL WI;185;65;TR;14;86T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;36.70;0;"5420068624362";IN250;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547231;D;C;B;70;1;0
IN253;IMPERIAL WI;185;65;TR;15;88T;SNOWDRAGON HP;;;;;;Winter;Passenger car;21;38.85;0;"5420068624393";IN253;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547234;D;C;B;70;1;0
IN255;IMPERIAL WI;195;65;TR;15;91T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;39.85;0;"5420068624416";IN255;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547236;C;C;B;70;1;0
IN256;IMPERIAL WI;195;65;TR;15;95T;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;40.43;0;"5420068624423";IN256;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547237;C;C;B;70;1;0
IN258;IMPERIAL WI;205;65;HR;15;94H;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;43.00;0;"5420068624447";IN258;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547239;C;C;B;70;1;0
IN259;IMPERIAL WI;215;65;HR;16;98H;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;48.83;0;"5420068624454";IN259;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547240;C;C;B;70;1;0
IN260;IMPERIAL WI;165;60;TR;14;79T;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;35.65;0;"5420068624461";IN260;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547241;D;C;B;70;1;0
IN263;IMPERIAL WI;185;60;TR;15;84T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;37.28;0;"5420068624492";IN263;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547244;D;C;B;70;1;0
IN264;IMPERIAL WI;185;60;TR;15;88T;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;38.33;0;"5420068624508";IN264;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547245;D;C;B;70;1;0
IN265;IMPERIAL WI;195;60;TR;15;88T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;38.80;0;"5420068624515";IN265;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547246;D;C;B;70;1;0
IN266;IMPERIAL WI;195;60;HR;15;88H;SNOWDRAGON HP;;;;;;Winter;Passenger car;23;39.64;0;"5420068624522";IN266;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547247;D;C;B;70;1;0
IN268;IMPERIAL WI;205;60;HR;16;92H;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;44.05;0;"5420068624546";IN268;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547249;C;C;B;70;1;0
IN269;IMPERIAL WI;205;60;HR;16;96H;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;45.15;0;"5420068624553";IN269;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547250;C;C;B;70;1;0
IN270;IMPERIAL WI;215;60;HR;16;99H;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;47.20;0;"5420068624560";IN270;C;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547251;C;C;B;70;1;0
IN272;IMPERIAL WI;185;55;HR;15;82H;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;39.38;0;"5420068624584";IN272;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547253;D;C;B;70;1;0
IN273;IMPERIAL WI;195;55;HR;15;85H;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;39.85;0;"5420068624591";IN273;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547254;D;C;B;70;1;0
IN279;IMPERIAL WI;245;45;VR;19;102V;SNOWDRAGON3;;XL;;;;Winter;Passenger car;50;64.05;0;"5420068624928";IN279;C;C;2;71;C1;https://extras.tyre-energy.de/pic_8515g.jpg;2;0;547259;C;C;B;71;1;0
IN287;IMPERIAL WI;175;65;TR;13;80T;SNOWDRAGON HP;;;;;;Winter;Passenger car;50;34.13;0;"5420068626489";IN287;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547260;D;C;B;70;1;0
IN288;IMPERIAL WI;195;65;TR;14;89T;SNOWDRAGON HP;;;;;;Winter;Passenger car;21;37.28;0;"5420068626496";IN288;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547261;D;C;B;70;1;0
IN289;IMPERIAL WI;225;55;HR;17;97H;SNOWDRAGON UHP;;;;;;Winter;Passenger car;50;50.93;0;"5420068626502";IN289;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13553g.jpg;2;0;547262;C;C;B;72;1;0
IN290;IMPERIAL WI;195;50;VR;16;88V;SNOWDRAGON HP;;XL;;;;Winter;Passenger car;50;43.00;0;"5420068626519";IN290;E;C;2;70;C1;https://extras.tyre-energy.de/pic_12779g.jpg;2;0;547263;D;C;B;70;1;0
IN29019;IMPERIAL WI;195;50;VR;16;88V;SNOWDRAGON HP;;XL;;2019;;Winter;Passenger car;50;40.43;0;;;E;C;2;70;C1;;2;0;;;;;0;1;0
IN293;IMPERIAL WI;255;45;VR;18;103V;SNOWDRAGON UHP;;XL;;;;Winter;Passenger car;22;63.25;0;"5420068626540";IN293;C;C;2;73;C1;https://extras.tyre-energy.de/pic_13553g.jpg;1;0;547266;C;C;B;73;1;0
IN295;IMPERIAL WI;225;60;VR;18;104V;SNOWDRAGON UHP;;XL;;;;Winter;Jeep / 4x4;50;58.28;0;"5420068626564";IN295;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13553g.jpg;2;0;547268;C;C;B;72;1;0
IN296;IMPERIAL WI;215;55;VR;18;99V;SNOWDRAGON UHP;;XL;;;;Winter;Jeep / 4x4;50;57.75;0;"5420068626571";IN296;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13553g.jpg;2;0;547269;C;C;B;72;1;0
IN297;IMPERIAL WI;225;55;VR;18;98V;SNOWDRAGON UHP;;;;;;Winter;Jeep / 4x4;50;58.28;0;"5420068626588";IN297;C;C;2;72;C1;https://extras.tyre-energy.de/pic_13553g.jpg;2;0;547270;C;C;B;72;1;0
